Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-30,15.668,15.842,15.575,15.695,1991000,0.0,0.0
2018-01-31,15.686,15.778,15.603,15.75,1710700,0.0,0.0
2018-02-01,15.668,15.741,15.465,15.483,2126600,0.0,0.0
2018-02-02,15.447,15.493,15.088,15.106,2367800,0.0,0.0
2018-02-05,15.097,15.272,14.572,14.572,3209600,0.0,0.0
2018-02-06,14.37,15.014,14.011,14.996,6201900,0.0,0.0
2018-02-07,14.922,15.06,14.701,14.784,2698100,0.0,0.0
2018-02-08,14.738,14.857,14.397,14.406,2564800,0.0,0.0
2018-02-09,14.535,15.051,14.13,14.517,3827900,0.0,0.0
2018-02-12,14.646,14.692,14.425,14.498,2714300,0.0,0.0
2018-02-13,14.452,14.959,14.452,14.931,2672100,0.0,0.0
2018-02-14,14.83,15.097,14.784,15.042,2778200,0.0,0.0
2018-02-15,15.069,15.18,14.94,15.069,1884900,0.0,0.0
2018-02-16,15.023,15.134,14.913,14.968,2258400,0.0,0.0
2018-02-20,14.867,14.94,14.664,14.683,2015700,0.0,0.0
2018-02-21,14.692,14.94,14.692,14.738,3429100,0.0,0.0
2018-02-22,14.839,15.042,14.839,14.931,2407600,0.0,0.0
2018-02-23,15.005,15.198,14.857,15.189,1737600,0.0,0.0
2018-02-26,15.216,15.336,15.143,15.318,1084600,0.0,0.0
2018-02-27,15.29,15.345,15.069,15.078,1359700,0.0,0.0
2018-02-28,15.088,15.143,14.839,14.848,2055300,0.0,0.0
2018-03-01,14.83,14.903,14.452,14.498,2916100,0.0,0.0
2018-03-02,14.498,14.637,14.397,14.609,4372600,0.0,0.0
2018-03-05,14.535,14.894,14.508,14.867,1831400,0.0,0.0
2018-03-06,14.876,15.134,14.811,15.115,1961900,0.0,0.0
2018-03-07,14.977,15.051,14.821,15.005,1819300,0.0,0.0
2018-03-08,15.069,15.088,14.867,14.931,1075800,0.0,0.0
2018-03-09,15.005,15.161,14.94,15.161,1245000,0.0,0.0
2018-03-12,15.198,15.345,15.152,15.235,956500,0.0,0.0
2018-03-13,15.337,15.439,15.105,15.161,1025500,0.1,0.0
2018-03-14,15.235,15.253,15.068,15.124,1461200,0.0,0.0
2018-03-15,15.133,15.281,15.133,15.207,1464600,0.0,0.0
2018-03-16,15.226,15.448,15.226,15.374,2281400,0.0,0.0
2018-03-19,15.327,15.42,15.114,15.133,2723400,0.0,0.0
2018-03-20,15.161,15.198,15.068,15.152,1672400,0.0,0.0
2018-03-21,15.152,15.355,15.124,15.29,1560300,0.0,0.0
2018-03-22,15.17,15.346,15.05,15.068,2142700,0.0,0.0
2018-03-23,15.087,15.124,14.411,14.411,2208000,0.0,0.0
2018-03-26,14.577,14.596,14.207,14.522,2485900,0.0,0.0
2018-03-27,14.55,14.707,14.364,14.429,1557600,0.0,0.0
2018-03-28,14.429,14.531,14.29,14.29,3200500,0.0,0.0
2018-03-29,14.411,14.772,14.299,14.633,1930600,0.0,0.0
2018-04-02,14.596,14.661,14.151,14.272,1884800,0.0,0.0
2018-04-03,14.281,14.503,14.077,14.485,1978900,0.0,0.0
2018-04-04,14.29,14.624,14.207,14.614,2055100,0.0,0.0
2018-04-05,14.614,14.763,14.475,14.587,2166900,0.0,0.0
2018-04-06,14.438,14.624,14.244,14.355,1306800,0.0,0.0
2018-04-09,14.401,14.725,14.364,14.494,2584000,0.0,0.0
2018-04-10,14.614,14.957,14.577,14.772,1651200,0.0,0.0
2018-04-11,14.661,14.753,14.596,14.633,2031600,0.0,0.0
2018-04-12,14.707,14.79,14.596,14.735,957100,0.0,0.0
2018-04-13,14.725,14.874,14.531,14.559,943300,0.0,0.0
2018-04-16,14.642,14.809,14.568,14.772,2730500,0.0,0.0
2018-04-17,14.837,14.939,14.753,14.911,1472400,0.0,0.0
2018-04-18,14.911,14.994,14.818,14.846,1515800,0.0,0.0
2018-04-19,14.8,15.022,14.772,14.994,1550500,0.0,0.0
2018-04-20,15.031,15.031,14.911,14.976,2417100,0.0,0.0
2018-04-23,14.985,15.068,14.901,14.985,1107800,0.0,0.0
2018-04-24,15.04,15.087,14.698,14.725,1173000,0.0,0.0
2018-04-25,14.698,14.772,14.587,14.707,1094500,0.0,0.0
2018-04-26,14.809,14.864,14.707,14.79,1101000,0.0,0.0
2018-04-27,14.772,15.087,14.688,14.827,883200,0.0,0.0
2018-04-30,14.874,14.966,14.744,14.8,1387600,0.0,0.0
2018-05-01,14.763,14.846,14.651,14.827,1874500,0.0,0.0
2018-05-02,14.772,14.818,14.531,14.55,2250600,0.0,0.0
2018-05-03,14.54,14.744,14.401,14.707,1368200,0.0,0.0
2018-05-04,14.642,14.957,14.605,14.948,1236100,0.0,0.0
2018-05-07,14.966,15.235,14.901,15.179,1493700,0.0,0.0
2018-05-08,15.105,15.253,15.105,15.161,2328600,0.0,0.0
2018-05-09,15.226,15.3,14.837,15.29,1688200,0.0,0.0
2018-05-10,15.337,15.42,15.226,15.365,1979700,0.0,0.0
2018-05-11,14.911,15.337,14.059,14.059,3252700,0.0,0.0
2018-05-14,14.29,14.753,14.272,14.651,4637800,0.0,0.0
2018-05-15,14.614,14.698,14.448,14.624,2364100,0.0,0.0
2018-05-16,14.633,14.809,14.531,14.716,1996400,0.0,0.0
2018-05-17,14.688,14.763,14.54,14.577,2517800,0.0,0.0
2018-05-18,14.522,14.577,14.438,14.475,2746100,0.0,0.0
2018-05-21,14.512,14.624,14.429,14.54,1570600,0.0,0.0
2018-05-22,14.54,14.633,14.438,14.457,1430100,0.0,0.0
2018-05-23,14.374,14.42,14.262,14.337,1275900,0.0,0.0
2018-05-24,14.309,14.42,14.262,14.374,1577000,0.0,0.0
2018-05-25,14.346,14.466,14.318,14.429,1269600,0.0,0.0
2018-05-29,14.318,14.466,13.92,13.966,2067200,0.0,0.0
2018-05-30,14.049,14.318,14.049,14.262,1667500,0.0,0.0
2018-05-31,14.253,14.29,13.864,13.92,2912600,0.0,0.0
2018-06-01,14.022,14.133,13.975,14.086,2238400,0.0,0.0
2018-06-04,14.17,14.216,14.096,14.161,1478800,0.0,0.0
2018-06-05,14.133,14.494,14.133,14.466,1727100,0.0,0.0
2018-06-06,14.485,14.614,14.392,14.54,1577500,0.0,0.0
2018-06-07,14.559,14.624,14.457,14.503,1539400,0.0,0.0
2018-06-08,14.512,14.688,14.475,14.651,1513800,0.0,0.0
2018-06-11,14.624,14.744,14.577,14.698,902500,0.0,0.0
2018-06-12,14.744,14.864,14.688,14.818,1137600,0.0,0.0
2018-06-13,14.864,15.142,14.67,14.679,2326700,0.0,0.0
2018-06-14,14.79,14.864,14.651,14.837,2124400,0.0,0.0
2018-06-15,14.809,14.901,14.614,14.8,3337100,0.0,0.0
2018-06-18,14.725,14.892,14.661,14.874,1922900,0.0,0.0
2018-06-19,14.744,14.827,14.707,14.772,1516700,0.0,0.0
2018-06-20,14.837,14.92,14.688,14.827,1407500,0.0,0.0
2018-06-21,14.8,14.8,14.568,14.624,1848400,0.0,0.0
2018-06-22,14.707,14.725,14.651,14.651,1954300,0.0,0.0
2018-06-25,14.642,14.707,14.327,14.392,2091500,0.0,0.0
2018-06-26,14.429,14.438,14.216,14.374,1961200,0.0,0.0
2018-06-27,14.374,14.568,14.29,14.299,1777200,0.0,0.0
2018-06-28,14.346,14.438,14.244,14.383,1260100,0.0,0.0
2018-06-29,14.383,14.559,14.337,14.355,1886300,0.0,0.0
2018-07-02,14.299,14.337,13.948,14.031,2719100,0.0,0.0
2018-07-03,14.114,14.225,14.096,14.151,1116000,0.0,0.0
2018-07-05,14.198,14.198,13.985,14.151,1325900,0.0,0.0
2018-07-06,14.207,14.346,14.105,14.262,1724500,0.0,0.0
2018-07-09,14.299,14.383,14.244,14.355,1912500,0.0,0.0
2018-07-10,14.392,14.642,14.281,14.605,2166200,0.0,0.0
2018-07-11,14.494,14.522,14.383,14.401,1139300,0.0,0.0
2018-07-12,14.466,14.503,14.309,14.411,1976400,0.0,0.0
2018-07-13,14.429,14.503,14.411,14.438,1013400,0.0,0.0
2018-07-16,14.457,14.475,14.244,14.272,1336400,0.0,0.0
2018-07-17,14.281,14.309,14.198,14.244,1929900,0.0,0.0
2018-07-18,14.216,14.475,14.17,14.401,1893800,0.0,0.0
2018-07-19,14.327,14.503,14.309,14.346,2064300,0.0,0.0
2018-07-20,14.346,14.374,14.142,14.151,1497900,0.0,0.0
2018-07-23,14.179,14.355,14.114,14.142,1387100,0.0,0.0
2018-07-24,14.04,14.272,13.892,13.938,1132700,0.0,0.0
2018-07-25,13.91,14.077,13.883,14.049,1286900,0.0,0.0
2018-07-26,14.068,14.17,13.92,13.975,1591000,0.0,0.0
2018-07-27,14.022,14.059,13.753,13.79,1455200,0.0,0.0
2018-07-30,13.79,13.938,13.697,13.846,1661200,0.0,0.0
2018-07-31,13.91,14.012,13.799,13.957,2125300,0.0,0.0
