Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-06,21.851,22.947,21.851,22.872,7145200,0.0,0.0
2020-07-07,22.446,22.843,22.412,22.683,4671900,0.0,0.0
2020-07-08,22.56,22.758,22.163,22.664,4692100,0.0,0.0
2020-07-09,22.673,22.881,22.446,22.588,5470300,0.0,0.0
2020-07-10,22.522,24.619,22.409,23.514,12262400,0.0,0.0
2020-07-13,23.75,23.816,21.974,22.938,8562400,0.0,0.0
2020-07-14,22.957,23.769,22.89,23.76,7218300,0.0,0.0
2020-07-15,24.166,25.101,24.128,24.988,5798700,0.0,0.0
2020-07-16,24.676,25.498,24.487,25.139,4863400,0.0,0.0
2020-07-17,25.403,25.413,24.874,25.016,3187100,0.0,0.0
2020-07-20,24.77,25.073,24.624,24.95,2442800,0.0,0.0
2020-07-21,24.837,25.318,24.714,25.101,4952700,0.0,0.0
2020-07-22,24.884,25.564,24.865,25.129,3503900,0.0,0.0
2020-07-23,25.186,26.102,25.054,25.838,6245400,0.0,0.0
2020-07-24,25.743,25.753,25.073,25.111,8293000,0.0,0.0
2020-07-27,25.035,25.299,24.638,24.799,5734900,0.0,0.0
2020-07-28,24.629,24.94,24.421,24.629,9895100,0.0,0.0
2020-07-29,24.666,26.187,24.666,25.677,12657500,0.0,0.0
2020-07-30,24.421,25.98,24.185,25.413,6742900,0.0,0.0
2020-07-31,25.366,25.843,25.158,25.734,9261300,0.0,0.0
2020-08-03,25.734,26.348,25.517,26.093,4115900,0.0,0.0
2020-08-04,25.885,26.329,25.658,26.235,4382200,0.0,0.0
2020-08-05,26.131,26.617,26.131,26.556,4177300,0.0,0.0
2020-08-06,26.471,26.962,26.395,26.707,3648700,0.0,0.0
2020-08-07,27.132,27.425,26.868,27.368,3477900,0.0,0.0
2020-08-10,27.416,27.935,27.312,27.831,3516900,0.0,0.0
2020-08-11,28.493,28.644,27.812,27.86,5113800,0.0,0.0
2020-08-12,28.219,28.521,27.982,28.143,3523800,0.0,0.0
2020-08-13,28.247,28.606,27.746,27.907,3643800,0.0,0.0
2020-08-14,28.067,28.387,27.661,27.888,5008300,0.0,0.0
2020-08-17,27.869,28.516,27.532,28.19,4588200,0.0,0.0
2020-08-18,28.077,28.389,27.746,27.831,3412900,0.0,0.0
2020-08-19,27.907,28.049,27.51,27.633,3864000,0.0,0.0
2020-08-20,27.416,27.784,27.161,27.406,3166800,0.0,0.0
2020-08-21,27.548,28.171,27.477,27.888,3112600,0.0,0.0
2020-08-24,28.115,28.757,28.096,28.7,3117300,0.0,0.0
2020-08-25,28.814,29.102,28.729,28.785,3233600,0.0,0.0
2020-08-26,28.823,29.513,28.729,29.315,3316600,0.0,0.0
2020-08-27,29.352,29.513,28.493,28.606,4144700,0.0,0.0
2020-08-28,28.7,28.79,28.299,28.625,3689900,0.0,0.0
2020-08-31,28.521,28.776,28.181,28.2,3572700,0.0,0.0
2020-09-01,28.02,28.682,27.557,28.625,2778500,0.0,0.0
2020-09-02,28.549,29.239,28.19,29.078,3445400,0.0,0.0
2020-09-03,28.814,28.993,27.359,27.708,5049400,0.0,0.0
2020-09-04,27.803,28.431,27.236,28.341,4277400,0.0,0.0
2020-09-08,27.727,28.578,27.586,27.935,4733300,0.0,0.0
2020-09-09,28.275,28.667,27.916,28.464,4782000,0.0,0.0
2020-09-10,28.247,28.351,27.0,27.529,9090300,0.0,0.0
2020-09-11,27.557,28.006,27.406,27.623,4547300,0.0,0.0
2020-09-14,27.775,27.812,27.236,27.538,4299400,0.0,0.0
2020-09-15,27.85,28.379,27.681,28.049,4052100,0.0,0.0
