Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-24,155.599,155.852,154.333,155.659,643600,0.0,0.0
2017-07-25,155.845,155.845,153.439,154.705,871800,0.0,0.0
2017-07-26,154.624,157.342,154.266,156.448,964400,0.0,0.0
2017-07-27,147.496,150.445,143.109,147.675,3807200,0.0,0.0
2017-07-28,147.801,151.533,147.243,151.071,1490300,0.0,0.0
2017-07-31,151.25,153.588,150.244,153.104,1367700,0.0,0.0
2017-08-01,153.499,153.871,150.728,151.064,726900,0.0,0.0
2017-08-02,150.669,152.143,149.715,150.609,933800,0.0,0.0
2017-08-03,149.716,151.16,147.608,149.209,870000,0.0,0.0
2017-08-04,149.202,150.43,148.68,150.066,672200,0.0,0.0
2017-08-07,150.08,150.363,149.097,149.76,534700,0.0,0.0
2017-08-08,149.499,150.073,147.749,149.462,717400,0.0,0.0
2017-08-09,149.321,150.349,148.784,149.611,646000,0.0,0.0
2017-08-10,149.313,150.036,148.36,149.44,590500,0.0,0.0
2017-08-11,149.552,149.552,147.079,147.935,630300,0.0,0.0
2017-08-14,148.963,149.604,148.546,149.358,807300,0.0,0.0
2017-08-15,149.202,150.244,148.434,150.133,651200,0.0,0.0
2017-08-16,150.445,150.907,148.062,148.219,876500,0.0,0.0
2017-08-17,148.151,149.03,147.265,147.265,728700,0.0,0.0
2017-08-18,146.654,147.265,144.86,146.193,793800,0.0,0.0
2017-08-21,146.729,149.805,146.394,149.231,993000,0.0,0.0
2017-08-22,149.388,150.43,148.561,150.14,796900,0.0,0.0
2017-08-23,150.036,153.819,149.879,152.992,966300,0.0,0.0
2017-08-24,152.978,154.005,152.196,152.434,727600,0.0,0.0
2017-08-25,152.426,152.978,151.19,151.838,569300,0.0,0.0
2017-08-28,151.823,152.479,150.281,152.158,613500,0.0,0.0
2017-08-29,152.188,153.931,152.166,153.104,527500,0.0,0.0
2017-08-30,152.754,153.38,150.967,153.38,519500,0.0,0.0
2017-08-31,153.529,154.169,152.255,152.933,858100,0.0,0.0
2017-09-01,153.29,154.095,152.814,153.335,408200,0.0,0.0
2017-09-05,153.112,154.139,152.657,153.916,656300,0.0,0.0
2017-09-06,154.542,156.024,154.527,154.832,964400,0.0,0.0
2017-09-07,155.272,160.269,155.175,159.591,1413600,0.0,0.0
2017-09-08,159.569,163.799,159.509,162.593,1319800,0.0,0.0
2017-09-11,160.887,160.887,156.657,158.936,1583900,0.0,0.0
2017-09-12,158.259,158.274,155.665,156.064,1240100,2.0,0.0
2017-09-13,156.094,156.981,154.944,156.936,646200,0.0,0.0
2017-09-14,157.034,160.876,156.071,159.808,803100,0.0,0.0
2017-09-15,159.725,161.131,159.259,161.003,1032100,0.0,0.0
2017-09-18,160.898,162.695,160.898,162.281,796500,0.0,0.0
2017-09-19,162.387,162.785,161.545,162.184,763100,0.0,0.0
2017-09-20,162.364,162.838,159.868,160.973,704900,0.0,0.0
2017-09-21,160.898,162.988,160.424,161.545,672000,0.0,0.0
2017-09-22,161.936,162.582,160.229,160.673,500200,0.0,0.0
2017-09-25,160.507,161.981,159.815,161.048,530000,0.0,0.0
2017-09-26,161.372,162.281,160.868,160.988,675400,0.0,0.0
2017-09-27,160.552,160.552,157.748,159.372,730200,0.0,0.0
2017-09-28,159.176,160.139,157.643,159.951,548400,0.0,0.0
2017-09-29,159.951,161.221,158.831,160.883,909700,0.0,0.0
2017-10-02,161.304,161.988,160.447,161.101,771200,0.0,0.0
2017-10-03,161.432,161.996,159.74,160.079,573800,0.0,0.0
2017-10-04,159.846,160.921,159.109,160.793,527200,0.0,0.0
2017-10-05,161.274,162.048,160.424,160.65,680700,0.0,0.0
2017-10-06,160.139,160.906,159.101,160.455,847100,0.0,0.0
2017-10-09,160.297,161.68,159.154,160.763,635500,0.0,0.0
2017-10-10,160.838,162.297,159.109,160.154,807600,0.0,0.0
2017-10-11,160.139,161.8,159.124,161.402,783400,0.0,0.0
2017-10-12,161.342,163.086,161.244,163.003,541600,0.0,0.0
2017-10-13,163.522,165.048,162.642,164.319,1057600,0.0,0.0
2017-10-16,164.597,165.011,162.77,163.567,768100,0.0,0.0
2017-10-17,162.951,163.725,161.124,162.304,723300,0.0,0.0
2017-10-18,162.304,163.146,161.063,161.394,516400,0.0,0.0
2017-10-19,161.943,162.469,160.988,161.8,686600,0.0,0.0
2017-10-20,161.605,161.793,160.454,161.71,845000,0.0,0.0
2017-10-23,161.913,162.823,160.906,161.477,752800,0.0,0.0
